age,job,marital,education,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
49,admin,divorced,university,yes,no,cellular,may,fri,164,1,999,1,failure,no
34,admin,married,university,no,no,cellular,may,fri,104,1,999,1,failure,no
39,blue-collar,married,basic,no,no,cellular,may,fri,138,1,999,0,nonexistent,no
32,technician,divorced,university,no,yes,cellular,may,fri,168,1,999,0,nonexistent,no
38,blue-collar,single,basic,yes,no,cellular,may,fri,1022,1,999,1,failure,no
34,blue-collar,married,basic,yes,yes,cellular,may,fri,328,1,999,0,nonexistent,no
35,services,single,high_school,yes,yes,cellular,may,fri,94,1,999,0,nonexistent,no
31,services,single,high_school,no,no,cellular,may,fri,77,2,999,0,nonexistent,no
40,blue-collar,married,unknown,no,no,cellular,may,fri,265,1,999,1,failure,no
57,retired,single,university,no,no,cellular,may,fri,208,1,999,0,nonexistent,no
51,management,married,university,no,no,cellular,may,fri,203,2,999,0,nonexistent,no
37,blue-collar,married,basic,yes,no,cellular,may,fri,210,1,999,0,nonexistent,no
45,technician,single,university,no,no,cellular,may,fri,763,1,999,0,nonexistent,no
28,blue-collar,married,basic,no,yes,cellular,may,fri,157,4,999,0,nonexistent,no
38,admin,married,high_school,yes,yes,cellular,may,fri,159,1,999,0,nonexistent,no
27,admin,single,high_school,yes,no,cellular,may,fri,340,1,999,1,failure,no
41,blue-collar,single,basic,yes,no,cellular,may,fri,140,1,999,0,nonexistent,no
40,services,married,high_school,yes,no,cellular,may,fri,151,4,999,1,failure,no
58,admin,married,high_school,yes,no,cellular,may,fri,67,1,999,0,nonexistent,no
39,blue-collar,married,basic,no,no,cellular,may,fri,180,2,999,0,nonexistent,no
37,services,single,university,yes,no,cellular,may,fri,279,1,999,0,nonexistent,no
31,self-employed,single,high_school,yes,no,cellular,may,fri,187,2,999,1,failure,no
29,blue-collar,married,basic,no,no,cellular,may,fri,128,3,999,1,failure,no
30,services,single,high_school,yes,no,cellular,may,fri,55,2,999,1,failure,no
58,management,single,university,yes,no,cellular,may,fri,685,2,999,0,nonexistent,yes
54,technician,married,university,no,no,cellular,may,fri,217,7,999,0,nonexistent,no
29,services,divorced,high_school,yes,no,cellular,may,fri,548,1,999,0,nonexistent,no
38,blue-collar,married,university,yes,no,telephone,may,fri,713,3,999,0,nonexistent,no
26,admin,single,university,yes,yes,cellular,may,mon,9,7,999,1,failure,no
34,admin,married,university,yes,no,cellular,may,mon,351,1,999,0,nonexistent,no
36,blue-collar,married,basic,yes,no,telephone,may,mon,65,1,999,1,failure,no
32,technician,single,university,yes,no,cellular,may,mon,242,1,999,0,nonexistent,no
50,blue-collar,married,basic,no,no,cellular,may,mon,474,1,9,1,success,yes
56,management,married,university,yes,no,cellular,may,mon,240,2,999,1,failure,no
30,services,single,high_school,yes,yes,cellular,may,mon,405,1,999,2,failure,no
39,blue-collar,married,university,no,no,cellular,may,mon,149,1,999,1,failure,no
34,technician,married,basic,yes,no,cellular,may,mon,95,1,999,0,nonexistent,no
36,admin,single,university,yes,no,cellular,may,mon,85,1,999,1,failure,no
33,blue-collar,married,basic,yes,yes,cellular,may,mon,239,2,999,0,nonexistent,no
27,student,single,university,no,no,cellular,may,mon,489,2,999,0,nonexistent,no
30,blue-collar,married,basic,yes,no,cellular,may,mon,175,5,999,0,nonexistent,no
55,management,married,university,yes,no,cellular,may,mon,90,1,999,1,failure,no
28,services,married,high_school,yes,no,cellular,may,mon,643,2,999,0,nonexistent,no
33,blue-collar,single,basic,yes,yes,cellular,may,mon,143,3,999,1,failure,no
57,technician,married,university,yes,no,cellular,may,mon,190,2,999,0,nonexistent,no
57,technician,married,high_school,yes,no,cellular,may,mon,228,1,999,0,nonexistent,no
46,admin,married,basic,yes,no,cellular,may,mon,275,2,999,0,nonexistent,no
27,entrepreneur,married,university,yes,no,cellular,may,mon,153,2,999,0,nonexistent,no
29,blue-collar,married,basic,yes,yes,cellular,may,mon,34,1,999,1,failure,no
55,management,married,university,yes,no,cellular,may,mon,126,2,999,0,nonexistent,no
35,blue-collar,married,basic,no,yes,cellular,may,mon,285,2,999,1,failure,no
37,admin,single,university,yes,no,telephone,may,mon,168,5,999,0,nonexistent,no
56,services,single,basic,yes,no,cellular,may,mon,480,2,999,0,nonexistent,no
39,blue-collar,married,basic,no,no,cellular,may,mon,1232,2,999,0,nonexistent,yes
37,admin,married,high_school,no,no,telephone,may,mon,193,2,999,0,nonexistent,no
31,blue-collar,married,basic,no,no,cellular,may,mon,0,2,999,0,nonexistent,no
34,admin,married,university,yes,no,cellular,may,mon,301,2,999,1,failure,no
54,management,married,basic,yes,no,cellular,may,mon,142,5,999,0,nonexistent,no
30,blue-collar,married,basic,no,no,cellular,may,tue,52,3,999,0,nonexistent,no
30,services,single,basic,yes,no,cellular,may,tue,208,6,999,0,nonexistent,no
29,admin,single,university,yes,no,cellular,may,tue,200,1,999,1,failure,no
40,services,married,basic,yes,yes,cellular,may,tue,271,1,999,0,nonexistent,no
38,admin,single,high_school,yes,no,cellular,may,tue,100,4,999,0,nonexistent,no
27,blue-collar,single,basic,yes,no,cellular,may,tue,206,1,999,1,failure,no
35,blue-collar,married,high_school,yes,yes,cellular,may,tue,178,1,999,0,nonexistent,no
44,blue-collar,divorced,basic,yes,no,cellular,may,tue,494,1,999,0,nonexistent,no
36,blue-collar,married,basic,yes,no,cellular,may,tue,360,1,999,0,nonexistent,no
34,blue-collar,single,basic,yes,yes,cellular,may,tue,174,1,999,0,nonexistent,no
29,services,married,basic,no,no,cellular,may,tue,212,1,999,1,failure,no
34,blue-collar,single,basic,yes,no,cellular,may,tue,483,1,999,1,failure,no
36,services,single,high_school,yes,no,cellular,may,tue,27,6,999,1,failure,no
51,blue-collar,married,basic,yes,no,telephone,may,tue,155,2,999,0,nonexistent,no
31,blue-collar,married,basic,no,no,cellular,may,tue,365,2,999,0,nonexistent,no
38,technician,married,university,no,no,cellular,may,tue,37,1,999,0,nonexistent,no
39,technician,single,university,no,no,cellular,may,tue,251,1,999,0,nonexistent,no
33,services,married,basic,no,yes,cellular,may,tue,277,1,999,0,nonexistent,no
33,technician,divorced,high_school,yes,no,cellular,may,tue,175,1,999,1,failure,no
35,blue-collar,married,basic,no,no,cellular,may,tue,136,1,999,0,nonexistent,no
32,services,married,university,yes,no,cellular,may,tue,146,3,999,1,failure,no
32,admin,married,university,yes,no,cellular,may,tue,136,2,999,0,nonexistent,no
42,blue-collar,married,basic,yes,no,cellular,may,tue,439,1,999,0,nonexistent,no
55,admin,married,high_school,yes,no,cellular,may,tue,139,2,999,1,failure,no
36,blue-collar,married,basic,no,no,cellular,may,tue,395,2,999,0,nonexistent,no
26,services,single,basic,yes,no,cellular,may,tue,165,2,999,1,failure,no
32,admin,single,university,yes,no,cellular,may,tue,706,3,999,0,nonexistent,no
25,technician,single,university,yes,no,cellular,may,tue,157,5,999,0,nonexistent,no
29,technician,single,university,yes,yes,cellular,may,tue,485,2,999,0,nonexistent,no
50,blue-collar,married,basic,no,yes,cellular,may,tue,118,2,999,1,failure,no
35,blue-collar,married,high_school,no,no,cellular,may,tue,180,2,999,0,nonexistent,no
32,blue-collar,single,university,no,no,cellular,may,tue,343,6,999,1,failure,no
45,admin,married,university,no,no,cellular,may,tue,198,2,999,0,nonexistent,no
46,technician,married,university,yes,no,telephone,may,tue,34,4,999,0,nonexistent,no
49,admin,divorced,high_school,yes,no,cellular,may,tue,181,4,999,1,failure,no
33,management,married,basic,yes,no,cellular,may,tue,275,3,999,0,nonexistent,no
53,technician,married,basic,yes,no,cellular,may,tue,673,4,999,0,nonexistent,no
53,self-employed,married,basic,yes,no,cellular,may,tue,600,4,999,0,nonexistent,no
55,blue-collar,divorced,basic,no,no,cellular,may,tue,133,3,999,1,failure,no
43,blue-collar,married,basic,yes,no,telephone,may,wed,20,2,999,0,nonexistent,no
36,blue-collar,married,basic,yes,no,cellular,may,wed,210,1,999,1,failure,no
31,blue-collar,married,basic,yes,yes,cellular,may,wed,87,3,999,1,failure,no
34,admin,married,university,no,no,cellular,may,wed,329,1,999,0,nonexistent,no
31,unemployed,married,basic,yes,no,telephone,may,wed,43,1,999,0,nonexistent,no
33,admin,divorced,university,yes,no,telephone,may,wed,47,1,999,0,nonexistent,no
25,blue-collar,single,high_school,yes,no,cellular,may,wed,262,1,999,1,failure,no
39,blue-collar,divorced,basic,no,no,cellular,may,wed,101,1,999,0,nonexistent,no
31,management,single,university,no,no,cellular,may,wed,82,2,999,0,nonexistent,no
51,blue-collar,divorced,basic,yes,no,cellular,may,wed,314,4,999,1,failure,no
38,blue-collar,married,basic,no,no,cellular,may,wed,204,1,11,1,success,no
27,admin,single,high_school,no,no,telephone,may,wed,444,1,999,0,nonexistent,no
22,student,single,high_school,yes,no,cellular,may,wed,315,1,999,0,nonexistent,no
35,admin,married,high_school,yes,no,cellular,may,wed,43,1,999,0,nonexistent,no
31,services,single,high_school,yes,no,cellular,may,wed,66,1,999,1,failure,no
34,management,single,university,no,yes,cellular,may,wed,155,1,999,0,nonexistent,no
48,blue-collar,married,basic,yes,no,cellular,may,wed,368,1,999,0,nonexistent,no
44,technician,single,high_school,no,no,cellular,may,wed,394,1,999,0,nonexistent,yes
33,admin,single,high_school,yes,no,cellular,may,wed,135,1,999,1,failure,no
45,blue-collar,single,basic,no,no,cellular,may,wed,223,1,999,1,failure,no
33,blue-collar,divorced,basic,no,no,cellular,may,wed,86,3,999,0,nonexistent,no
49,management,single,university,no,no,cellular,may,wed,248,1,999,0,nonexistent,no
36,blue-collar,single,basic,yes,no,cellular,may,wed,141,4,999,0,nonexistent,no
34,blue-collar,married,basic,yes,yes,cellular,may,wed,143,2,999,0,nonexistent,no
44,unemployed,divorced,basic,no,no,telephone,may,wed,259,3,999,0,nonexistent,no
32,blue-collar,single,high_school,yes,no,cellular,may,wed,420,3,999,0,nonexistent,no
28,blue-collar,married,basic,no,yes,cellular,may,wed,135,2,999,1,failure,no
33,blue-collar,single,basic,no,yes,cellular,may,wed,331,3,999,0,nonexistent,no
38,self-employed,married,basic,no,no,cellular,may,wed,1130,2,999,0,nonexistent,yes
31,technician,single,university,yes,no,cellular,may,thu,259,4,999,0,nonexistent,no
30,admin,single,high_school,yes,no,cellular,may,thu,29,8,999,1,failure,no
31,admin,single,high_school,no,no,cellular,may,thu,325,1,999,1,failure,no
40,technician,married,university,yes,no,cellular,may,thu,580,1,999,1,failure,no
35,services,single,high_school,no,no,cellular,may,thu,350,1,999,0,nonexistent,no
44,services,divorced,high_school,yes,no,cellular,may,thu,533,1,999,0,nonexistent,yes
33,blue-collar,single,high_school,yes,yes,telephone,may,thu,22,6,999,0,nonexistent,no
55,services,single,basic,unknown,unknown,cellular,may,thu,717,1,999,0,nonexistent,yes
32,blue-collar,married,university,yes,no,cellular,may,thu,260,1,999,0,nonexistent,no
23,self-employed,single,basic,yes,no,cellular,may,thu,64,2,999,0,nonexistent,no
29,services,married,high_school,yes,no,cellular,may,thu,343,2,999,0,nonexistent,no
31,blue-collar,married,basic,no,no,cellular,may,thu,255,1,999,0,nonexistent,no
39,blue-collar,single,basic,no,no,cellular,may,thu,93,1,999,0,nonexistent,no
28,blue-collar,single,basic,no,no,cellular,may,thu,282,1,999,1,failure,no
35,admin,single,university,yes,no,cellular,may,thu,143,1,999,1,failure,no
36,admin,married,university,no,no,cellular,may,thu,105,1,999,0,nonexistent,no
22,student,single,high_school,yes,no,cellular,may,thu,99,2,999,0,nonexistent,no
27,technician,single,university,no,no,cellular,may,thu,311,1,999,0,nonexistent,no
23,technician,single,high_school,no,yes,cellular,may,thu,1129,1,999,0,nonexistent,yes
51,blue-collar,married,basic,yes,yes,cellular,may,thu,668,2,999,0,nonexistent,yes
28,student,single,university,yes,no,cellular,may,thu,42,2,999,0,nonexistent,no
40,technician,single,university,yes,no,cellular,may,thu,111,3,999,0,nonexistent,no
33,management,single,university,no,no,cellular,may,thu,228,1,999,0,nonexistent,no
37,housemaid,single,high_school,yes,no,cellular,may,thu,142,2,999,0,nonexistent,no
30,admin,single,high_school,yes,no,cellular,may,thu,464,2,999,0,nonexistent,no
26,technician,single,university,yes,no,cellular,may,thu,228,1,999,0,nonexistent,no
31,blue-collar,single,university,yes,no,cellular,may,thu,60,5,999,1,failure,no
31,blue-collar,married,university,yes,no,cellular,may,thu,303,3,999,1,failure,no
34,services,married,high_school,no,no,cellular,may,thu,353,6,999,1,failure,no
47,blue-collar,divorced,basic,no,no,cellular,may,thu,16,8,6,2,failure,no
48,services,single,basic,yes,yes,cellular,may,thu,106,2,999,0,nonexistent,no
44,technician,married,university,yes,yes,cellular,may,thu,292,3,999,0,nonexistent,no
29,services,married,high_school,no,no,cellular,may,thu,185,10,999,0,nonexistent,no
21,student,single,high_school,yes,no,cellular,may,thu,142,3,999,1,failure,no
34,technician,divorced,university,yes,yes,cellular,may,fri,296,2,999,0,nonexistent,no
29,technician,single,university,no,no,telephone,may,fri,12,4,999,0,nonexistent,no
54,retired,divorced,university,yes,no,cellular,may,fri,778,5,999,1,failure,no
30,admin,single,university,no,no,cellular,may,fri,197,1,999,1,failure,no
30,retired,single,basic,no,no,cellular,may,fri,16,8,999,1,failure,no
29,blue-collar,divorced,unknown,no,no,cellular,may,fri,67,4,999,1,failure,no
25,blue-collar,single,basic,no,no,cellular,may,fri,72,2,999,1,failure,no
34,technician,divorced,university,yes,no,cellular,may,fri,7,6,999,1,failure,no
59,admin,divorced,university,no,no,cellular,may,fri,58,1,999,1,failure,no
32,admin,single,university,no,no,cellular,may,fri,24,7,999,0,nonexistent,no
50,services,married,high_school,no,no,cellular,may,fri,454,1,999,0,nonexistent,no
53,services,married,university,no,yes,cellular,may,fri,74,2,999,0,nonexistent,no
54,blue-collar,married,basic,no,no,cellular,may,fri,87,1,999,1,failure,no
49,entrepreneur,divorced,basic,no,no,cellular,may,fri,166,1,999,0,nonexistent,no
54,retired,divorced,university,yes,no,cellular,may,fri,133,1,999,0,nonexistent,no
34,admin,single,high_school,yes,no,cellular,may,fri,217,6,999,1,failure,no
41,services,married,basic,yes,no,cellular,may,fri,394,10,999,0,nonexistent,no
29,unemployed,married,university,yes,no,cellular,may,fri,317,1,999,0,nonexistent,yes
58,admin,married,basic,no,yes,cellular,may,fri,186,2,999,0,nonexistent,no
33,retired,married,high_school,yes,no,cellular,may,fri,237,2,999,0,nonexistent,no
30,blue-collar,married,university,no,no,cellular,may,fri,1357,4,999,1,failure,yes
34,admin,single,high_school,no,yes,telephone,may,fri,74,5,999,0,nonexistent,no
49,self-employed,married,high_school,no,no,cellular,may,fri,309,3,999,0,nonexistent,no
29,technician,single,university,yes,yes,cellular,may,fri,215,2,999,0,nonexistent,no
47,technician,divorced,university,no,no,cellular,may,fri,306,3,999,1,failure,no
32,blue-collar,married,basic,yes,no,cellular,may,fri,34,11,999,0,nonexistent,no
52,self-employed,divorced,university,yes,no,telephone,may,fri,258,3,999,0,nonexistent,no
34,blue-collar,single,basic,no,no,telephone,may,fri,137,7,999,1,failure,no
34,blue-collar,single,basic,yes,no,cellular,may,fri,415,4,999,1,failure,yes
28,entrepreneur,married,basic,no,no,cellular,may,fri,22,5,999,0,nonexistent,no
24,services,single,high_school,yes,yes,cellular,may,fri,69,2,999,2,failure,no
42,blue-collar,married,basic,yes,no,cellular,may,fri,58,3,999,0,nonexistent,no
47,entrepreneur,married,university,no,no,cellular,may,fri,376,2,999,0,nonexistent,no
45,entrepreneur,divorced,university,no,no,telephone,may,fri,462,4,999,0,nonexistent,yes
41,blue-collar,married,basic,no,no,cellular,may,mon,157,5,999,0,nonexistent,no
57,services,married,high_school,yes,no,cellular,may,mon,126,2,999,0,nonexistent,no
54,retired,divorced,university,yes,no,cellular,may,mon,44,8,999,0,nonexistent,no
28,admin,single,university,no,no,cellular,may,mon,192,1,999,1,failure,no
30,blue-collar,single,basic,no,no,cellular,may,mon,74,1,999,0,nonexistent,no
58,blue-collar,married,high_school,no,no,cellular,may,mon,176,1,999,0,nonexistent,no
42,technician,single,university,no,yes,cellular,may,mon,9,5,999,0,nonexistent,no
29,services,single,high_school,yes,no,cellular,may,mon,229,2,999,1,failure,no
46,management,married,university,no,no,cellular,may,mon,143,1,999,0,nonexistent,no
30,technician,single,university,yes,yes,cellular,may,mon,144,1,999,0,nonexistent,no
32,admin,married,high_school,no,no,cellular,may,mon,87,1,999,0,nonexistent,no
30,admin,single,high_school,yes,yes,cellular,may,mon,192,1,999,0,nonexistent,no
24,student,single,high_school,yes,no,cellular,may,mon,504,1,999,0,nonexistent,no
58,management,married,university,yes,no,cellular,may,mon,504,1,999,0,nonexistent,no
32,management,single,university,yes,no,cellular,may,mon,61,4,999,1,failure,no
57,retired,divorced,university,no,no,cellular,may,mon,46,6,999,1,failure,no
45,admin,divorced,university,yes,no,cellular,may,mon,197,2,999,0,nonexistent,no
25,student,single,high_school,yes,yes,cellular,may,mon,412,5,999,0,nonexistent,no
38,technician,single,university,yes,no,cellular,may,mon,428,2,999,0,nonexistent,no
26,admin,single,university,yes,no,cellular,may,mon,410,3,999,1,failure,no
33,technician,married,university,no,no,cellular,may,mon,453,2,999,0,nonexistent,no
